s13,s48,s52,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,label,F,M,N,Y,N_1,Y_1,A,B,C,D,A_1,B_1,C_1,D_1,A_2,B_2,C_2,D_2,A_3,B_3,0,C_3,x,~1,a,b,c,d,op: A,op: B,op: C,op: D
1,1,1,4.764157934,0.9619367990000001,3,6.128248902999999,-32.57483843,0.016687022,-9.443265993999999,1.441977531,2.96266217,4.409292008,1.535246307,0,0,0.083009971,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,4.279299405,1.037332508,3,2.481349226,-32.33553451,0.018107646,-9.24426832,1.478947821,2.658915962,3.884125287,1.700478294,0,0,0.291140336,6,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,1,16.99786377,1.369404586,4,5.780681564,-32.32113555,0.022402171000000002,-9.267621215,1.612575694,6.3541087670000005,4.425928849,1.602652023,0,0,0.022045062999999997,3,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,15.08697562,2.7117097589999997,9,3.8394991989999996,-32.57797232,0.0085078,-8.71578113,1.849512645,9.131367586,11.35390739,1.645443425,0,1,0.21632897,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,9.983762792,1.327103011,3,2.472552949,-32.86735653,0.029517243999999998,-9.212365161000001,1.4925568,5.378675961,5.396536175,1.7855691830000002,0,0,0.591553549,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,16.22588437,2.468155775,8,7.91927644,-32.64521056,0.007993817,-8.619327481000001,1.642143955,9.17464556,11.14114064,1.858828177,0,0,0.16964917100000002,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.61931158,2.0647686569999997,0,5.532926494,-32.85013584,0.019929371,-9.257497202,1.330992392,3.058280373,4.017838725,1.550948081,0,1,0.7131478170000001,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,17.67859354,3.107768203,1,3.812455482,-32.57678626,0.018523963,-9.073763771,1.81790378,6.320995411,6.235506243,1.624838241,0,1,0.39537325799999995,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,14.28741797,2.356634169,8,2.240976046,-32.71296347,0.00633298,-8.747777308,1.874959115,9.268484479,11.19646554,1.65117959,0,0,0.980374755,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,20.2111841,2.9394337360000002,6,2.8560921,-32.33724962,0.026184729,-8.930124773,1.801877252,6.510125857,6.2504657770000005,1.822165698,0,0,0.601905438,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,10.52974606,1.602794745,1,3.811902559,-32.35155935,0.024794373999999997,-9.23775513,1.835560115,3.761048526,5.571906502,1.5976052,0,1,0.879917585,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,15.71871381,2.371018196,7,2.9908630639999996,-32.77637722,0.010763645,-8.875117148,1.532436416,6.177534371,6.9955809570000005,1.744899099,0,0,0.257507943,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,18.09943875,2.546678021,2,3.924621839,-32.34720978,0.022580824,-9.196884844,1.805092954,5.611355517000001,6.2074607870000005,1.780109542,0,1,0.645986233,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,16.43172847,2.218887875,7,6.879795639,-32.51003018,0.022334258,-8.858090189,1.860873877,10.62301757,7.864253057999999,1.58211067,0,0,0.528324624,5,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,14.84705796,2.195318582,6,6.75196675,-32.57495344,0.022940894,-9.233302464,1.607112752,11.03030616,5.51394046,1.573824911,0,0,0.160010379,6,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,9.73003222,2.486966079,3,2.458426744,-32.35658093,0.029356389,-9.100559328,1.769467584,5.6723351410000005,5.56013638,1.7952945340000002,0,0,0.403120827,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,14.71095178,2.162094169,3,6.779740413,-32.32379175,0.023181887,-9.217967222,1.5103670519999999,10.64333424,6.05796532,1.6585492430000002,0,0,0.256385331,6,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,11.0116914,1.497789731,4,2.5536969380000003,-33.03749454,0.00181455,-9.239696594,1.512038264,3.8450960939999996,6.667682922999999,1.6371589690000001,0,0,0.283908492,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,15.861672699999998,2.619783635,7,7.279491547999999,-32.57649321,0.008370624,-8.918269621,1.862451259,10.66328356,11.47197909,1.6720694090000001,0,0,0.8452346070000001,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.90509291,2.228436426,3,5.9696957,-32.51116626,0.023054754,-9.112436834,1.655605906,6.74643199,5.413658235,1.550571567,0,0,0.302716,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,15.1534578,2.3259757690000002,3,3.6217970860000004,-32.32122719,0.024638846000000002,-9.195268041,1.7753848069999998,2.825397363,5.423094138,1.8289168569999998,0,0,0.39425217,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,9.216807553999999,1.4719946309999998,2,2.184825075,-32.45214201,0.017187296,-9.283422185,1.4822904330000002,3.233775485,4.842598055,1.706267952,0,0,0.108299406,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,16.13108465,1.475638615,1,2.186064407,-32.34833038,0.025842877,-9.255833177000001,1.5002569430000001,8.584637993,3.798423216,1.843379985,0,0,0.7397216670000001,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,14.95492772,2.23863985,3,1.9176862140000002,-32.35103908,0.026605746,-9.073344848,1.9726565969999998,7.083996002999999,6.239414338,1.5214855440000001,0,0,0.7680004309999999,3,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,8.376075352,1.255253764,3,2.3090113,-32.86214909,0.006925916,-9.147304118,1.500806378,3.4872198460000003,5.439655308,1.668983647,0,0,0.243945794,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,3.8131959710000003,2.9236300139999996,8,6.07269333,-32.57764832,0.006283569,-8.76856874,1.837649729,9.110583879,4.728275698,1.555660962,0,0,0.5954408929999999,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,16.31032141,2.542917201,6,7.918822842999999,-32.44886869,0.018710703000000002,-9.204291512000001,1.5866843659999998,7.761676466,3.0211112310000003,1.882754526,0,0,0.379839022,6,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,8.531837447000001,1.455857779,3,2.279616498,-32.33922259,0.020848682,-9.192174872999999,1.5145024230000002,2.787839602,4.909756125,1.7150087809999999,0,0,0.34561722,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,8.559194397,1.6084850659999999,1,2.103853338,-32.3951559,0.018318281000000002,-9.185048229,1.505606,2.872772729,4.845885644,1.65905972,0,0,0.112064927,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,6.379076,1.170324192,6,2.437580783,-32.39533639,0.015412348000000001,-9.256391049,1.505143354,6.1297424110000005,6.072101128,1.558323067,0,0,0.993288556,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.357507544,1.2186115659999999,3,2.268101583,-32.45333668,0.01489645,-9.218330023,1.51337945,6.404971985,5.355918459,1.697015543,0,0,0.527626226,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,5.501681017,1.44469859,2,2.492488508,-33.06494745,0.005267099,-9.154859055,1.47452597,4.047501062,5.929327326,1.62160837,0,0,0.405851385,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,14.57930486,2.286911982,2,7.800290556,-32.45093337,0.0232688,-8.832323293,1.765065562,3.224533722,5.601539367000001,1.661134451,0,1,0.39698054899999996,4,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,9.309071732,2.564840493,3,6.7442280210000005,-32.34911614,0.01857844,-9.196846866,1.587770416,6.740171997999999,5.41726315,1.634678036,0,0,0.395945958,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,9.396337059,1.416319452,2,2.364559575,-32.36127285,0.029417588999999997,-9.255801077000001,1.464494753,6.829909852,6.53792321,1.774046649,0,0,0.644529951,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,6.080108319,0.748301845,2,2.596170968,-32.39856496,0.010249926999999999,-9.21781593,1.469494784,4.242302231,5.1366558410000005,1.5794942269999999,0,0,0.686857967,3,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,13.11037567,2.027690216,7,6.854855502,-32.77553617,0.005387365,-8.684532747999999,1.7666452330000002,7.37434295,11.04903834,1.840040575,0,0,0.862204891,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,9.729829334,0.914906023,3,2.6811207280000002,-32.7117096,0.009962612,-9.250992035,1.50830992,7.065617995,5.728952176,1.883155874,0,0,0.790220452,4,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,4.092020778999999,0.686615807,3,3.015301612,-32.51133923,0.012878438,-9.409383537,1.72286447,5.666829944,4.497141182,1.509864495,0,0,0.973321241,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,20.71472553,3.049656352,8,2.183637421,-32.64523896,0.007930101,-8.761057296,1.8363315869999999,3.981966005,6.070294391,1.758302782,0,0,0.38562188299999994,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,1,1,16.84491031,2.996305651,3,6.933010112000001,-32.3367832,0.026714792,-9.212690185,2.1129302000000005,6.9120074670000005,6.14941833,1.7178825169999998,0,0,0.9770519529999999,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,9.409827566,1.0128759059999999,2,8.130651602999999,-32.88586412,0.005319838,-9.136537067999999,1.38861212,2.948934833,4.097234412,1.631804895,0,0,0.925834609,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,10.61416233,1.492672709,3,2.776618371,-32.34897011,0.022225843999999998,-9.203886302999999,1.8191362219999998,7.2218256310000015,5.448535718,1.535828601,0,0,0.358046807,4,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,10.19268054,1.427263323,3,2.272717662,-32.32484341,0.025750493,-9.080436621,1.599720175,7.119897367999999,6.438356551,1.856959543,0,0,0.029720253999999998,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,17.4338523,2.595197845,3,7.080231191,-32.33203545,0.022170575,-9.021241149,1.812802917,7.416299307,6.3364986660000024,1.7295925330000002,0,0,0.7988436240000001,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,12.959386,1.90976369,9,7.131431812000001,-33.08237097,0.012805552,-8.805546335,1.8345331580000002,4.384904216,10.27997424,1.614768525,0,0,0.18991393199999998,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,16.83064861,2.4501746769999997,3,8.221490261,-32.57639988,0.021531234,-9.199795006,1.868143405,6.412176187000001,6.157167382000001,1.61573904,0,0,0.716621975,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,10.31558344,1.71898171,2,8.279632411,-32.573188300000005,0.019066406,-9.055377522,1.4937467,5.356652823,3.238266838,1.821394741,0,0,0.107066558,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,18.22804185,2.470601561,4,6.8188889239999995,-32.34954904,0.025931767999999997,-9.182786417,2.090535018,6.099398193,6.241172882000001,1.5447345209999999,1,0,0.078457951,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,7.197741867,0.878696182,4,2.2515499269999997,-32.39602322,0.014063145,-9.215248926000001,1.523204582,3.731694301,4.931366866,1.8453454319999998,0,1,0.747031607,3,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,12.07130119,2.4500523380000003,5,7.9824612560000014,-32.32592921,0.023441444,-9.226849367,1.817025721,6.463529385,5.396339948,1.7025932830000001,0,0,0.099596177,6,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,1,14.66214836,2.25682966,6,7.084690867000001,-32.33603511,0.022767706000000002,-8.919473105,1.5840431830000001,8.076429175,5.452408065,1.650425257,0,0,0.4569224220000001,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.77342771,2.576025185,9,7.152561264,-32.39774484,0.00882388,-8.763989515,1.952983243,9.246343021,11.294449499999999,1.560071421,0,0,0.627246793,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.15560286,2.28416514,6,3.7060336869999997,-32.57692538,0.017497883,-8.999283258,1.8200904269999998,5.569715461,6.381913878,1.848762447,0,0,0.35854674200000003,5,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,9.124497485,1.462702577,3,2.523197884,-32.34695254,0.025200536000000003,-9.30806593,1.916365805,4.065357776,4.8269631760000005,1.5981015269999999,0,0,0.0332741,4,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,6.350243109,1.07741754,3,5.895710266,-32.86598718,0.015063162,-9.254458454,1.4837431369999998,2.750654117,3.930694177,1.59665719,0,0,0.195804515,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,3.6748403919999997,0.959457337,6,7.80362237,-32.57499411,0.01350308,-9.272839617,1.540875031,6.998960115,4.044739026,1.832659944,0,0,0.11836176400000001,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,17.23519525,2.9829682010000003,2,3.84000851,-32.32037948,0.027584814,-9.027181952000001,2.122740379,4.394220358,5.295713472,1.7720552719999998,0,0,0.628263923,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,6.065568635,0.940425593,6,7.940974154,-32.642147800000004,0.017356897,-9.369097578,1.522129649,8.439203213999999,3.9077866360000004,1.522943961,0,0,0.35883256399999996,5,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,9.61408695,1.9194092040000001,7,8.303049055,-32.95517028,0.012772706000000002,-8.867993639,1.5203222330000001,4.133629644,9.66355795,1.572217191,0,0,0.012620675,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,1,1,6.186597561,2.123857774,4,2.9341136569999997,-32.50938321,0.013529554,-9.06568308,1.496691692,4.400584235,8.589500922000001,1.6716453519999999,0,0,0.741014665,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,10.71962377,1.6578715019999999,3,2.5226671990000002,-32.57837367,0.01012597,-9.223502349,1.532008733,6.6336540410000016,6.75161982,1.691532506,0,0,0.950177852,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,0,6.478217343,1.122845378,5,2.393495689,-32.39377242,0.018669254,-9.246589085,1.50517637,8.331453623,3.881492228,1.6605704819999998,0,0,0.73402595,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,7.535329058999999,1.25591109,6,6.831693785,-32.39404668,0.016425887,-9.232304528,1.480404824,5.246196837,3.666603574,1.717399689,0,0,0.829803993,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,16.93276471,2.435102131,8,6.893281714,-32.51168134,0.010981093,-8.902368565,1.938299662,4.012840922,7.8100106710000015,1.645372536,0,0,0.5598087270000001,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,19.31242441,2.470673456,3,6.778282539,-32.32929093,0.026216222,-9.253731821,2.065499707,6.7604189329999995,5.325394978,1.509820044,0,0,0.7512988159999999,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,9.527945601,1.493895367,3,2.303692022,-33.0553825,0.006211326,-9.223692836,1.4864788519999999,5.540936955,5.669094795,1.685443434,0,0,0.9078092640000001,3,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,1,11.5539299,1.63914724,3,3.1055574810000004,-32.4486479,0.020753562,-9.376172925,1.4694198880000002,4.396815079,3.7462703669999997,1.7064804359999999,0,0,0.09234550300000001,4,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,14.80101658,2.138535075,2,2.841848412,-32.31038146,0.022994694,-9.352701466000001,1.5172337409999999,5.9114831510000005,4.634435719,1.843947182,0,0,0.26240436100000003,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,1,7.186859763999999,0.930549058,3,2.9475529910000002,-32.5118436,0.02516653,-9.238850862,1.547108277,6.08138021,5.9133476389999995,1.837623029,0,0,0.46158106,5,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,10.23382519,1.421381094,6,2.3612848,-32.51088074,0.016863505,-9.167139307000001,1.6141424359999998,3.251885464,5.031291198,1.7477190480000002,0,0,0.289491404,2,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,5.809349394,0.860317578,3,2.921049852,-32.57639283,0.008680748,-8.794295479,1.4731279380000002,4.1893350069999995,6.649820042999999,1.7436178119999999,0,0,0.310553404,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,7.014447533999999,0.935564906,6,7.082479369,-32.39593261,0.017292578,-9.213317656000001,1.7833018669999998,3.825961157,4.737209764,1.7758443609999999,0,0,0.46589192799999996,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.624303436,0.92436946,6,2.2716173680000002,-32.86810402,0.017468787,-9.225220938,1.4729210190000002,3.058793273,6.184094764,1.693187665,0,0,0.022621485,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,1,19.70479531,2.962236641,3,6.789079375,-32.3312212,0.019426807,-9.238075341,2.1246364840000003,5.069999321,5.960035672999999,1.87401041,0,0,0.07196578299999999,4,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,10.368477699999998,1.4533365059999999,7,7.1424585060000005,-32.34359289,0.0196277,-9.16463744,1.764729815,3.95123989,8.168475693,1.673837585,0,0,0.34725768799999995,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,16.84136569,2.368523737,3,6.8863565960000015,-32.35427112,0.027676367,-9.220361271,2.097930441,6.320847896,6.367124457,1.862005981,0,0,0.73509401,3,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1,1,15.96253981,2.437619355,3,2.0628511940000003,-32.3509442,0.024617309,-9.227804481,1.829851086,5.671155347999999,5.36536799,1.8891940809999999,0,0,0.700338978,6,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,6.929887109,0.877340766,6,2.180410239,-32.83770864,0.018520558,-9.284680848999999,1.5152047169999998,6.315572347000001,5.982060224,1.511763374,0,1,0.245323493,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,3.799758156,0.741164247,1,2.27832911,-32.36591102,0.017201471,-9.332028349,1.3740689259999999,2.719408935,3.684173027,1.616189006,0,0,0.235902773,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,0,16.15561115,2.3332931059999997,7,2.116964581,-32.32533258,0.022535636,-8.908065185,1.667331209,3.497097797,7.794201582,1.628422817,0,0,0.558931319,4,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,7.5348323520000005,2.17265333,3,2.3482299540000002,-32.45364819,0.016677218,-9.192087761,1.541866425,6.632967581,3.754689711,1.586033864,0,1,0.119161377,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,0,1,8.026462139,1.442172552,2,3.169901222,-32.57462239,0.029476952999999997,-9.149478053,1.8224623359999998,2.9418919060000004,4.184131938,1.7627419659999999,0,0,0.83496603,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,6.3311721,0.773847849,3,8.152083823,-32.32895262,0.016567123,-9.275628297999999,1.431347325,3.929193254,3.8422567030000003,1.6483170390000002,0,0,0.276848585,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.68218878,1.92416078,8,2.2604252380000003,-32.99158907,0.005951728000000001,-8.861967859,1.7474169590000002,7.801496072999999,11.446008599999999,1.552159075,0,0,0.15771427300000002,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,8.968047736,1.408950589,6,4.655864483999999,-32.32396714,0.029521662,-9.255322558,1.9158332390000001,4.065163355,4.351021748,1.656213694,0,0,0.570266963,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,6.886353034,1.419824025,7,7.235489025,-32.64196948,0.01718349,-8.968443427,1.274410036,3.861791461,5.411108101,1.615829363,0,0,0.021469595,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,8.853440393,1.9625980809999999,8,2.998113434,-32.97981423,0.004837381,-9.119470682000001,1.5543293740000002,4.390542867,6.970739955,1.5129075790000002,0,0,0.9316149290000001,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,17.59352674,2.549971743,3,8.146337225,-32.57545488,0.027838955,-9.107109943,1.793468962,7.0524622610000005,6.263905545,1.672589536,0,1,0.199682235,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
